,train_loss,val_loss,train_acc,val_acc
0,2.3194989281154816,0.894953357900892,0.23957142857142857,0.7312857142857143
1,1.7789485592160905,0.5391407037462507,0.4302261904761905,0.8407857142857142
2,1.629399369103568,0.4664318776300975,0.475797619047619,0.8632857142857143
3,1.5481587561198644,0.4341253128051758,0.49848809523809523,0.8750714285714286
4,1.4880896024249848,0.37280062010458537,0.5162142857142857,0.8978571428571429
5,1.4445008870079403,0.35764194908738134,0.5283214285714286,0.9035
6,1.4113201372509911,0.35200249667252814,0.5376666666666666,0.9090714285714285
7,1.380910207612174,0.35290207426462855,0.5474642857142857,0.9115
8,1.3546109002431235,0.34817373878189495,0.5530714285714285,0.9125714285714286
9,1.3334957954770044,0.36304767951688593,0.5611190476190476,0.9117142857142857
10,1.3132387105850947,0.34237115078685537,0.5686190476190476,0.9190714285714285
11,1.2884036177226474,0.3486841325174485,0.5744404761904762,0.9205714285714286
12,1.273085659390404,0.34493050208581344,0.580202380952381,0.9182857142857143
13,1.255363924571446,0.3756686351613275,0.5853690476190476,0.9174285714285715
14,1.2470442049389794,0.3552884206814425,0.5878452380952381,0.9220714285714285
15,1.225715239933559,0.37840456125885247,0.5947976190476191,0.9227142857142857
16,1.2125858779180618,0.37208048884038414,0.5989523809523809,0.9227857142857143
17,1.2036008592787244,0.35701174128055574,0.6026904761904762,0.9239285714285714
18,1.187426005476997,0.37758498806107255,0.6066666666666667,0.9249285714285714
19,1.1750401366097587,0.38504706163704394,0.6124404761904761,0.9262142857142858
20,1.1650516705740066,0.3678236071318388,0.6153333333333333,0.9285714285714286
21,1.1537476571855092,0.3882555948764618,0.6190119047619047,0.9252857142857143
22,1.144823122569493,0.38003793647246703,0.6208571428571429,0.9266428571428571
23,1.1339372753415788,0.3813557722126799,0.6243571428571428,0.929
24,1.123787451335362,0.43161121981378114,0.6290238095238095,0.9265714285714286
25,1.1139082290558588,0.41318682025266545,0.6305595238095238,0.9272142857142858
26,1.107562697773888,0.4343053504651678,0.6346904761904761,0.9242857142857143
27,1.093796070008051,0.4352175413082753,0.6385238095238095,0.9243571428571429
28,1.0909231175468082,0.4415687014149901,0.6392857142857142,0.9287857142857143
29,1.0805554132688613,0.43485610956898224,0.6444047619047619,0.9290714285714285
30,1.067555801709493,0.41114465497966324,0.6487261904761905,0.9287142857142857
31,1.064051312219529,0.38678202567528935,0.647547619047619,0.9290714285714285
32,1.0582880462010702,0.4270077172882323,0.6513095238095238,0.9266428571428571
33,1.0461372495832897,0.4304285117175563,0.6557142857142857,0.9269285714285714
34,1.0437888421104067,0.4418276073757027,0.6565119047619048,0.9280714285714285
35,1.0248062523887271,0.4950244850734515,0.6619404761904762,0.9261428571428572
36,1.029086715471177,0.42454161325795575,0.6623095238095238,0.9312857142857143
37,1.01748949609484,0.4613617072818535,0.6648452380952381,0.9269285714285714
38,1.0118571650187174,0.46479160179996065,0.6670238095238096,0.9287857142857143
39,1.0038948896044777,0.45215359905282304,0.6698214285714286,0.9323571428571429
